ID,Face_Person,Morph_Step,Answer,Face_Gender,Subject_Gender,MS_FG,MS_SG,FG_SG,Partial_Residuals,Predicted_Values
1009,4,5,5.0,0,1,0,5,0,4.997809507743069,4.914004353100319
1009,16,7,7.0,1,1,7,7,1,7.2004654922243665,6.1815477724197905
1009,16,9,7.0,1,1,9,9,1,7.27782717965998,7.574385488784945
1009,5,1,4.0,0,1,0,1,0,3.738866827495901,2.232548225745951
1009,18,4,5.0,1,1,4,4,1,5.084422961070946,4.092291197872059
1009,12,6,5.0,1,1,6,6,1,5.1617846485065595,5.4851289142372135
1009,16,5,5.0,1,1,5,5,1,5.123103804788753,4.788710056054636
1009,19,4,5.0,1,1,4,4,1,5.084422961070946,4.092291197872059
1009,5,9,6.0,0,1,0,9,0,6.256752187990237,7.595460480454687
1009,7,1,4.0,0,1,0,1,0,3.738866827495901,2.232548225745951
1009,5,6,5.0,0,1,0,6,0,5.062545177804862,5.584368384938911
1009,13,1,4.0,1,1,1,1,1,3.9683804299175267,2.0030346233243255
1009,17,6,5.0,1,1,6,6,1,5.1617846485065595,5.4851289142372135
1009,7,7,6.0,0,1,0,7,0,6.127280847866653,6.254732416777504
1009,13,6,5.0,1,1,6,6,1,5.1617846485065595,5.4851289142372135
1009,13,4,5.0,1,1,4,4,1,5.084422961070946,4.092291197872059
1009,3,1,4.0,0,1,0,1,0,3.738866827495901,2.232548225745951
1009,12,9,6.0,1,1,9,9,1,6.27782717965998,7.574385488784945
1009,11,2,4.0,0,1,0,2,0,3.803602497557693,2.902912257584543
1009,12,2,3.0,1,1,2,2,1,3.0070612736353333,2.6994534815069033
1009,15,4,5.0,1,1,4,4,1,5.084422961070946,4.092291197872059
1009,3,1,4.0,0,1,0,1,0,3.738866827495901,2.232548225745951
1009,20,5,6.0,1,1,5,5,1,6.123103804788753,4.788710056054636
1009,14,1,4.0,1,1,1,1,1,3.9683804299175267,2.0030346233243255
1009,9,6,5.0,0,1,0,6,0,5.062545177804862,5.584368384938911
1009,20,4,5.0,1,1,4,4,1,5.084422961070946,4.092291197872059
1009,1,3,5.0,0,1,0,3,0,4.868338167619485,3.5732762894231356
1009,5,6,5.0,0,1,0,6,0,5.062545177804862,5.584368384938911
1009,13,9,5.0,1,1,9,9,1,5.27782717965998,7.574385488784945
1009,15,3,4.0,1,1,3,3,1,4.045742117353139,3.3958723396894803
1009,14,6,5.0,1,1,6,6,1,5.1617846485065595,5.4851289142372135
1009,14,2,4.0,1,1,2,2,1,4.007061273635333,2.6994534815069033
1009,8,2,5.0,0,1,0,2,0,4.803602497557693,2.902912257584543
1009,16,7,6.0,1,1,7,7,1,6.2004654922243665,6.1815477724197905
1009,22,3,6.0,1,1,3,3,1,6.045742117353139,3.3958723396894803
1009,19,1,6.0,1,1,1,1,1,5.968380429917526,2.0030346233243255
1009,11,5,5.0,0,1,0,5,0,4.997809507743069,4.914004353100319
1009,18,8,6.0,1,1,8,8,1,6.239146335942173,6.8779666306023675
1009,7,7,6.0,0,1,0,7,0,6.127280847866653,6.254732416777504
1009,19,8,7.0,1,1,8,8,1,7.239146335942173,6.8779666306023675
1009,9,3,4.0,0,1,0,3,0,3.868338167619485,3.5732762894231356
1009,21,7,6.0,1,1,7,7,1,6.2004654922243665,6.1815477724197905
1009,19,1,5.0,1,1,1,1,1,4.968380429917526,2.0030346233243255
1009,7,1,4.0,0,1,0,1,0,3.738866827495901,2.232548225745951
1009,14,9,8.0,1,1,9,9,1,8.27782717965998,7.574385488784945
1009,14,3,4.0,1,1,3,3,1,4.045742117353139,3.3958723396894803
1009,1,5,5.0,0,1,0,5,0,4.997809507743069,4.914004353100319
1009,14,2,4.0,1,1,2,2,1,4.007061273635333,2.6994534815069033
1009,3,8,6.0,0,1,0,8,0,6.192016517928446,6.925096448616095
1009,16,4,6.0,1,1,4,4,1,6.084422961070946,4.092291197872059
1009,8,9,6.0,0,1,0,9,0,6.256752187990237,7.595460480454687
1009,5,4,5.0,0,1,0,4,0,4.9330738376812775,4.2436403212617275
1009,15,7,6.0,1,1,7,7,1,6.2004654922243665,6.1815477724197905
1009,2,2,6.0,0,1,0,2,0,5.803602497557693,2.902912257584543
1009,10,3,4.0,0,1,0,3,0,3.868338167619485,3.5732762894231356
1009,14,7,5.0,1,1,7,7,1,5.2004654922243665,6.1815477724197905
1009,12,5,6.0,1,1,5,5,1,6.123103804788753,4.788710056054636
1009,11,7,6.0,0,1,0,7,0,6.127280847866653,6.254732416777504
1009,8,7,6.0,0,1,0,7,0,6.127280847866653,6.254732416777504
1009,11,5,5.0,0,1,0,5,0,4.997809507743069,4.914004353100319
1009,18,7,6.0,1,1,7,7,1,6.2004654922243665,6.1815477724197905
1009,7,2,4.0,0,1,0,2,0,3.803602497557693,2.902912257584543
1009,5,3,5.0,0,1,0,3,0,4.868338167619485,3.5732762894231356
1009,19,5,5.0,1,1,5,5,1,5.123103804788753,4.788710056054636
1009,17,3,4.0,1,1,3,3,1,4.045742117353139,3.3958723396894803
1009,17,9,6.0,1,1,9,9,1,6.27782717965998,7.574385488784945
1009,9,2,6.0,0,1,0,2,0,5.803602497557693,2.902912257584543
1009,6,6,5.0,0,1,0,6,0,5.062545177804862,5.584368384938911
1009,3,2,4.0,0,1,0,2,0,3.803602497557693,2.902912257584543
1009,2,8,6.0,0,1,0,8,0,6.192016517928446,6.925096448616095
1009,16,5,5.0,1,1,5,5,1,5.123103804788753,4.788710056054636
1009,19,3,5.0,1,1,3,3,1,5.045742117353139,3.3958723396894803
1009,22,5,5.0,1,1,5,5,1,5.123103804788753,4.788710056054636
1009,2,7,5.0,0,1,0,7,0,5.127280847866653,6.254732416777504
1009,14,4,5.0,1,1,4,4,1,5.084422961070946,4.092291197872059
1009,1,8,6.0,0,1,0,8,0,6.192016517928446,6.925096448616095
1009,1,9,6.0,0,1,0,9,0,6.256752187990237,7.595460480454687
1009,18,4,5.0,1,1,4,4,1,5.084422961070946,4.092291197872059
1009,8,8,6.0,0,1,0,8,0,6.192016517928446,6.925096448616095
1009,19,6,5.0,1,1,6,6,1,5.1617846485065595,5.4851289142372135
1009,13,3,5.0,1,1,3,3,1,5.045742117353139,3.3958723396894803
1009,9,5,5.0,0,1,0,5,0,4.997809507743069,4.914004353100319
1009,16,1,4.0,1,1,1,1,1,3.9683804299175267,2.0030346233243255
1009,21,3,4.0,1,1,3,3,1,4.045742117353139,3.3958723396894803
1009,1,7,6.0,0,1,0,7,0,6.127280847866653,6.254732416777504
1009,4,2,5.0,0,1,0,2,0,4.803602497557693,2.902912257584543
1009,20,4,5.0,1,1,4,4,1,5.084422961070946,4.092291197872059
1009,14,8,6.0,1,1,8,8,1,6.239146335942173,6.8779666306023675
1009,6,2,4.0,0,1,0,2,0,3.803602497557693,2.902912257584543
1012,15,7,8.0,1,0,7,0,0,8.065299665812551,6.316713598831606
1012,20,1,1.0,1,0,1,0,0,1.221628623876463,1.7497864293653889
1012,15,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,3,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1012,7,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1012,17,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1012,8,4,6.0,0,0,0,0,0,6.0,4.176714158943004
1012,13,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1012,12,1,3.0,1,0,1,0,0,3.2216286238764633,1.7497864293653889
1012,6,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,11,6,7.0,0,0,0,0,0,7.0,5.646913562743773
1012,10,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1012,14,5,4.0,1,0,5,0,0,4.117409318500521,4.794404542342868
1012,15,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1012,10,1,3.0,0,0,0,0,0,3.0,1.9714150532418522
1012,5,9,9.0,0,0,0,0,0,9.0,7.852212668444925
1012,17,8,9.0,1,0,8,0,0,9.039244839468566,7.077868127075975
1012,4,5,4.0,0,0,0,0,0,4.0,4.911813860843388
1012,7,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1012,7,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1012,15,4,2.0,1,0,4,0,0,2.143464144844507,4.033250014098497
1012,20,2,1.0,1,0,2,0,0,1.1955737975324778,2.5109409576097583
1012,17,9,7.0,1,0,9,0,0,7.0131900131245795,7.839022655320345
1012,17,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1012,21,4,3.0,1,0,4,0,0,3.143464144844507,4.033250014098497
1012,4,1,3.0,0,0,0,0,0,3.0,1.9714150532418522
1012,12,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,15,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1012,5,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1012,14,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1012,9,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1012,20,7,6.0,1,0,7,0,0,6.06529966581255,6.316713598831606
1012,6,1,4.0,0,0,0,0,0,4.0,1.9714150532418522
1012,15,2,3.0,1,0,2,0,0,3.195573797532478,2.5109409576097583
1012,4,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,19,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,18,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,13,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,5,3,5.0,0,0,0,0,0,5.0,3.44161445704262
1012,20,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1012,3,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,7,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,16,8,6.0,1,0,8,0,0,6.039244839468565,7.077868127075975
1012,15,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1012,9,3,2.0,0,0,0,0,0,2.0,3.44161445704262
1012,10,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,5,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1012,4,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,17,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,1,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1012,21,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1012,1,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,8,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1012,18,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,10,2,1.0,0,0,0,0,0,1.0,2.706514755142236
1012,19,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1012,12,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,9,4,3.0,0,0,0,0,0,3.0,4.176714158943004
1012,15,6,6.0,1,0,6,0,0,6.091354492156536,5.555559070587236
1012,21,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1012,15,5,3.0,1,0,5,0,0,3.1174093185005214,4.794404542342868
1012,7,3,3.0,0,0,0,0,0,3.0,3.44161445704262
1012,8,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1012,10,5,2.0,0,0,0,0,0,2.0,4.911813860843388
1012,20,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1012,13,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1012,6,8,8.0,0,0,0,0,0,8.0,7.117112966544541
1012,7,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,10,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1012,1,2,3.0,0,0,0,0,0,3.0,2.706514755142236
1012,6,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1012,22,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1012,1,3,2.0,0,0,0,0,0,2.0,3.44161445704262
1012,20,3,1.0,1,0,3,0,0,1.1695189711884924,3.272095485854128
1012,21,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1012,10,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,10,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,20,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1012,4,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1012,19,7,6.0,1,0,7,0,0,6.06529966581255,6.316713598831606
1012,17,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1012,21,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1012,7,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,12,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,14,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1012,15,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1012,4,2,4.0,0,0,0,0,0,4.0,2.706514755142236
1012,19,7,5.0,1,0,7,0,0,5.06529966581255,6.316713598831606
1012,7,6,6.0,0,0,0,0,0,6.0,5.646913562743773
1012,8,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1012,11,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1012,1,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1012,20,9,7.0,1,0,9,0,0,7.0131900131245795,7.839022655320345
1012,8,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1012,2,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1012,10,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1012,7,3,2.0,0,0,0,0,0,2.0,3.44161445704262
1012,11,8,6.0,0,0,0,0,0,6.0,7.117112966544541
1012,3,8,6.0,0,0,0,0,0,6.0,7.117112966544541
1012,13,6,4.0,1,0,6,0,0,4.091354492156536,5.555559070587236
1012,7,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1012,12,9,7.0,1,0,9,0,0,7.0131900131245795,7.839022655320345
1012,13,1,3.0,1,0,1,0,0,3.2216286238764633,1.7497864293653889
1012,10,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,19,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1012,2,8,8.0,0,0,0,0,0,8.0,7.117112966544541
1012,9,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,14,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1012,12,7,6.0,1,0,7,0,0,6.06529966581255,6.316713598831606
1012,4,8,8.0,0,0,0,0,0,8.0,7.117112966544541
1012,16,6,6.0,1,0,6,0,0,6.091354492156536,5.555559070587236
1012,8,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1012,8,6,6.0,0,0,0,0,0,6.0,5.646913562743773
1012,2,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1012,2,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,11,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1012,1,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1012,8,6,6.0,0,0,0,0,0,6.0,5.646913562743773
1012,1,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,17,5,4.0,1,0,5,0,0,4.117409318500521,4.794404542342868
1012,15,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1012,20,9,9.0,1,0,9,0,0,9.01319001312458,7.839022655320345
1012,7,8,8.0,0,0,0,0,0,8.0,7.117112966544541
1012,19,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1012,4,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,12,2,4.0,1,0,2,0,0,4.195573797532478,2.5109409576097583
1012,7,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,17,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,9,5,4.0,0,0,0,0,0,4.0,4.911813860843388
1012,6,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,3,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1012,10,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,19,2,4.0,1,0,2,0,0,4.195573797532478,2.5109409576097583
1012,5,5,4.0,0,0,0,0,0,4.0,4.911813860843388
1012,1,4,4.0,0,0,0,0,0,4.0,4.176714158943004
1012,16,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1012,11,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1012,6,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,22,2,1.0,1,0,2,0,0,1.1955737975324778,2.5109409576097583
1012,20,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,2,9,7.0,0,0,0,0,0,7.0,7.852212668444925
1012,17,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,15,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1012,9,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,18,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1012,3,9,6.0,0,0,0,0,0,6.0,7.852212668444925
1012,5,2,4.0,0,0,0,0,0,4.0,2.706514755142236
1012,9,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1012,3,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1012,12,7,6.0,1,0,7,0,0,6.06529966581255,6.316713598831606
1012,13,3,5.0,1,0,3,0,0,5.169518971188492,3.272095485854128
1012,14,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1012,9,4,4.0,0,0,0,0,0,4.0,4.176714158943004
1012,15,6,6.0,1,0,6,0,0,6.091354492156536,5.555559070587236
1012,11,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1012,13,9,7.0,1,0,9,0,0,7.0131900131245795,7.839022655320345
1012,16,9,7.0,1,0,9,0,0,7.0131900131245795,7.839022655320345
1012,12,2,4.0,1,0,2,0,0,4.195573797532478,2.5109409576097583
1012,3,8,6.0,0,0,0,0,0,6.0,7.117112966544541
1012,12,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1012,7,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,18,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,2,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1012,18,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,22,1,1.0,1,0,1,0,0,1.221628623876463,1.7497864293653889
1012,6,9,7.0,0,0,0,0,0,7.0,7.852212668444925
1012,1,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,12,1,3.0,1,0,1,0,0,3.2216286238764633,1.7497864293653889
1012,14,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,1,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,3,9,7.0,0,0,0,0,0,7.0,7.852212668444925
1012,11,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,16,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,2,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,11,2,3.0,0,0,0,0,0,3.0,2.706514755142236
1012,12,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1012,1,9,7.0,0,0,0,0,0,7.0,7.852212668444925
1012,4,4,4.0,0,0,0,0,0,4.0,4.176714158943004
1012,11,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,2,2,4.0,0,0,0,0,0,4.0,2.706514755142236
1012,8,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,16,2,4.0,1,0,2,0,0,4.195573797532478,2.5109409576097583
1012,12,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1012,19,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,1,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,2,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,13,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,14,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1012,8,9,7.0,0,0,0,0,0,7.0,7.852212668444925
1012,20,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,21,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1012,11,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,20,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,5,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,18,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1012,11,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,11,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,20,1,3.0,1,0,1,0,0,3.2216286238764633,1.7497864293653889
1012,17,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1012,16,7,6.0,1,0,7,0,0,6.06529966581255,6.316713598831606
1012,9,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1012,1,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,1,1,3.0,0,0,0,0,0,3.0,1.9714150532418522
1012,17,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1012,22,1,1.0,1,0,1,0,0,1.221628623876463,1.7497864293653889
1012,20,8,6.0,1,0,8,0,0,6.039244839468565,7.077868127075975
1012,5,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,12,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1012,18,8,6.0,1,0,8,0,0,6.039244839468565,7.077868127075975
1012,6,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,7,1,3.0,0,0,0,0,0,3.0,1.9714150532418522
1012,1,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1012,3,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,5,9,7.0,0,0,0,0,0,7.0,7.852212668444925
1012,5,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,6,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,16,2,4.0,1,0,2,0,0,4.195573797532478,2.5109409576097583
1012,21,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1012,17,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1012,13,7,6.0,1,0,7,0,0,6.06529966581255,6.316713598831606
1012,14,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1012,14,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1012,22,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1012,9,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1012,2,1,3.0,0,0,0,0,0,3.0,1.9714150532418522
1012,14,1,3.0,1,0,1,0,0,3.2216286238764633,1.7497864293653889
1012,16,1,3.0,1,0,1,0,0,3.2216286238764633,1.7497864293653889
1012,4,3,5.0,0,0,0,0,0,5.0,3.44161445704262
1012,9,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,5,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,11,9,7.0,0,0,0,0,0,7.0,7.852212668444925
1012,7,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1012,3,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,8,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1012,2,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,14,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,21,2,4.0,1,0,2,0,0,4.195573797532478,2.5109409576097583
1012,21,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,17,3,2.0,1,0,3,0,0,2.1695189711884924,3.272095485854128
1012,17,7,6.0,1,0,7,0,0,6.06529966581255,6.316713598831606
1012,1,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,4,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1012,16,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1012,6,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,8,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1012,6,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,5,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,15,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1012,20,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1012,13,3,5.0,1,0,3,0,0,5.169518971188492,3.272095485854128
1012,3,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,3,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1012,22,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,16,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,3,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1012,8,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1012,14,6,6.0,1,0,6,0,0,6.091354492156536,5.555559070587236
1012,8,3,3.0,0,0,0,0,0,3.0,3.44161445704262
1012,21,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,7,6,6.0,0,0,0,0,0,6.0,5.646913562743773
1012,8,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1012,19,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1012,22,9,7.0,1,0,9,0,0,7.0131900131245795,7.839022655320345
1012,10,4,4.0,0,0,0,0,0,4.0,4.176714158943004
1012,16,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1012,10,1,4.0,0,0,0,0,0,4.0,1.9714150532418522
1012,6,2,5.0,0,0,0,0,0,5.0,2.706514755142236
1012,2,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,18,1,1.0,1,0,1,0,0,1.221628623876463,1.7497864293653889
1012,2,9,7.0,0,0,0,0,0,7.0,7.852212668444925
1012,18,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1012,13,2,4.0,1,0,2,0,0,4.195573797532478,2.5109409576097583
1012,13,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1012,18,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1012,19,1,4.0,1,0,1,0,0,4.221628623876463,1.7497864293653889
1012,5,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,4,3,5.0,0,0,0,0,0,5.0,3.44161445704262
1012,12,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1012,10,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1012,4,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1012,1,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1012,22,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1012,6,1,4.0,0,0,0,0,0,4.0,1.9714150532418522
1012,20,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1012,14,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1012,11,2,3.0,0,0,0,0,0,3.0,2.706514755142236
1012,13,9,6.0,1,0,9,0,0,6.0131900131245795,7.839022655320345
1012,21,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1012,8,5,6.0,0,0,0,0,0,6.0,4.911813860843388
1012,18,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1012,6,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1012,2,1,4.0,0,0,0,0,0,4.0,1.9714150532418522
1012,19,8,6.0,1,0,8,0,0,6.039244839468565,7.077868127075975
1012,22,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1012,2,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1012,13,1,3.0,1,0,1,0,0,3.2216286238764633,1.7497864293653889
1012,18,1,1.0,1,0,1,0,0,1.221628623876463,1.7497864293653889
1012,21,1,3.0,1,0,1,0,0,3.2216286238764633,1.7497864293653889
1012,19,1,4.0,1,0,1,0,0,4.221628623876463,1.7497864293653889
1012,2,5,5.0,0,0,0,0,0,5.0,4.911813860843388
